x_test,p_true,ambiguity,va_mid,va_p0,va_p1,va_width,base_prob,knn_dist,eps_counts,inv_eps_count,abs_error
-0.12765957446808507,0.3538833918107036,0.4572998736225113,0.22285714285714286,0.1282051282051282,0.25,0.1217948717948718,0.4175184427802105,0.015080253722889403,15.0,0.0625,0.13102624895356074
-0.12265331664580725,0.35911759429036294,0.46030429552293045,0.22285714285714286,0.1282051282051282,0.25,0.1217948717948718,0.4175184427802105,0.015080253722889403,15.0,0.0625,0.13626045143322008
-0.11764705882352944,0.3644074617823293,0.46322932715937903,0.22285714285714286,0.1282051282051282,0.25,0.1217948717948718,0.4175184427802105,0.015080253722889403,15.0,0.0625,0.14155031892518644
-0.11264080100125162,0.3697514631240325,0.4660706372833395,0.3333333333333333,0.2,0.4,0.2,0.4175184427802105,0.015080253722889403,15.0,0.0625,0.036418129790699194
-0.10763454317897359,0.37514798633436763,0.4688239493672735,0.3333333333333333,0.2,0.4,0.2,0.4175184427802105,0.015080253722889403,15.0,0.0625,0.04181465300103432
-0.10262828535669577,0.3805953397592601,0.47148505422558695,0.3333333333333333,0.2,0.4,0.2,0.39064987467879864,0.02686856810141186,10.0,0.09090909090909091,0.04726200642592676
-0.09762202753441795,0.38609175345522695,0.4740498227381904,0.3333333333333333,0.2,0.4,0.2,0.39064987467879864,0.02686856810141186,10.0,0.09090909090909091,0.052758420121893634
-0.09261576971214014,0.3916353808122973,0.47651421861660836,0.3333333333333333,0.2,0.4,0.2,0.39064987467879864,0.02686856810141186,10.0,0.09090909090909091,0.058302047478964
-0.08760951188986232,0.39722430041650947,0.4788743111502482,0.3333333333333333,0.2,0.4,0.2,0.39064987467879864,0.02686856810141186,10.0,0.09090909090909091,0.06389096708317615
-0.08260325406758451,0.4028565181510134,0.48112628786851125,0.3333333333333333,0.2,0.4,0.2,0.30731700389019145,0.04300428362268505,8.0,0.1111111111111111,0.0695231848176801
-0.07759699624530647,0.4085299695335801,0.48326646705294446,0.3333333333333333,0.2,0.4,0.2,0.30731700389019145,0.04300428362268505,8.0,0.1111111111111111,0.0751966362002468
-0.07259073842302866,0.4142425222870768,0.485291310032635,0.3333333333333333,0.2,0.4,0.2,0.41963279925989094,0.01719461020256985,15.0,0.0625,0.0809091889537435
-0.06758448060075084,0.4199919791382113,0.4871974331955592,0.3333333333333333,0.2,0.4,0.2,0.41963279925989094,0.01719461020256985,15.0,0.0625,0.08665864580487798
-0.06257822277847302,0.42577608083857577,0.48898161964863673,0.3333333333333333,0.2,0.4,0.2,0.41963279925989094,0.01719461020256985,15.0,0.0625,0.09244274750524245
-0.05757196495619521,0.43159250940077143,0.4906408304598329,0.3333333333333333,0.2,0.4,0.2,0.5157935625418616,0.07406346140221348,4.0,0.2,0.09825917606743811
-0.052565707133917394,0.4374388915411497,0.49217221541679995,0.22285714285714286,0.1282051282051282,0.25,0.1217948717948718,0.5157935625418616,0.07406346140221348,4.0,0.2,0.2145817486840068
-0.04755944931163958,0.44331280231949177,0.49357312323826197,0.22285714285714286,0.1282051282051282,0.25,0.1217948717948718,0.5157935625418616,0.07406346140221348,4.0,0.2,0.2204556594623489
-0.04255319148936154,0.4492117689647709,0.4948411111766244,0.22285714285714286,0.1282051282051282,0.25,0.1217948717948718,0.5157935625418616,0.07406346140221348,4.0,0.2,0.22635462610762802
