x_test,p_true,ambiguity,va_mid,va_p0,va_p1,va_width,base_prob,knn_dist,eps_counts,inv_eps_count,abs_error
-2.0,0.10000491533968178,0.18000786449516973,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.19274441341424325,0.011637258731932887,27.0,0.03571428571428571,0.04370765951061764
-1.9949937421777222,0.10000506522329208,0.18000810430595435,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.19274441341424325,0.011637258731932887,27.0,0.03571428571428571,0.04370750962700734
-1.9899874843554444,0.10000521967727828,0.1800083514291552,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.19274441341424325,0.011637258731932887,27.0,0.03571428571428571,0.04370735517302114
-1.9849812265331666,0.10000537884100227,0.18000860608773978,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.19274441341424325,0.011637258731932887,27.0,0.03571428571428571,0.04370719600929715
-1.9799749687108885,0.10000554285807525,0.18000886851147385,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.19274441341424325,0.011637258731932887,27.0,0.03571428571428571,0.04370703199222417
-1.9749687108886107,0.1000057118764874,0.18000913893712875,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.19274441341424325,0.011637258731932887,27.0,0.03571428571428571,0.04370686297381203
-1.9699624530663329,0.1000058860487413,0.18000941760869496,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.19274441341424325,0.011637258731932887,27.0,0.03571428571428571,0.04370668880155812
-1.964956195244055,0.10000606553198961,0.180009704777602,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.07968210912099599,0.0013646530282809544,25.0,0.038461538461538464,0.043706509318309814
-1.9599499374217773,0.10000625048817675,0.1800100007029456,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.07968210912099599,0.0013646530282809544,25.0,0.038461538461538464,0.04370632436212267
-1.9549436795994994,0.10000644108418508,0.180010305651721,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.03310671178869473,0.04606171521492977,1.0,0.5,0.04370613376611435
-1.9499374217772216,0.10000663749198535,0.18001061989906397,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.03310671178869473,0.04606171521492977,1.0,0.5,0.04370593735831407
-1.9449311639549436,0.10000683988879201,0.18001094372849907,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.03310671178869473,0.04606171521492977,1.0,0.5,0.04370573496150741
-1.9399249061326658,0.1000070484572229,0.18001127743219514,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.03310671178869473,0.04606171521492977,1.0,0.5,0.043705526393076524
-1.934918648310388,0.10000726338546412,0.18001162131122905,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.03310671178869473,0.04606171521492977,1.0,0.5,0.043705311464835306
-1.9299123904881101,0.10000748486743975,0.18001197567585714,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.03310671178869473,0.04606171521492977,1.0,0.5,0.04370508998285967
-1.9249061326658323,0.10000771310298681,0.18001234084579498,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.03310671178869473,0.04606171521492977,1.0,0.5,0.04370486174731261
-1.9198998748435545,0.10000794829803554,0.18001271715050599,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.10108899500022965,0.010579253147570897,22.0,0.043478260869565216,0.043704626552263884
-1.9148936170212767,0.10000819066479515,0.18001310492949826,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.10108899500022965,0.010579253147570897,22.0,0.043478260869565216,0.04370438418550428
-1.9098873591989987,0.10000844042194527,0.180013504532631,0.14371257485029942,0.08333333333333333,0.15384615384615385,0.07051282051282053,0.10108899500022965,0.010579253147570897,22.0,0.043478260869565216,0.04370413442835415
